CustomerID,Age,Gender,Location,ProductType,PurchaseCount,TotalSpend,AveragePurchaseValue,EngagementScore,FollowDuration,PreferredChannel,CustomerCost,CustomerProfitabilityScore,ROAS,ROI,RFMScore,AverageRFM,Persona,OperatingExpenses,AdditionalCosts,GrossProfit,GrossProfitMargin,OperatingProfit,OperatingProfitMargin,NetProfit,NetProfitMargin,CLTV,LastPurchaseDate,SubscriptionStartDate,SubscriptionEndDate,IsActive,MarketingSpend,ProductCost,SalesRevenue,CustomerAcquisitionDate,CustomerExitDate,CustomerRetentionPeriod,CPA,NumberOfTransactions,CompletionRate
903,56,Female,Middle East,Bracelet,6,276,46,5.148085044,7,Instagram,238,38,2.76,0.159663866,431,2.666666667,Engaged,55.2,27.6,138,50,82.8,30,55.2,20,828,01/09/2022,04/09/2022,17/05/2023,FALSE,104.1374421,138,276,09/10/2020,17/05/2023,23.06666667,104.1374421,6,0.6
904,39,Other,Middle East,Necklace,9,1422,158,8.458380854,18,Instagram,811,611,14.22,0.753390875,254,3.666666667,Engaged,284.4,142.2,711,50,426.6,30,284.4,20,4266,16/09/2023,16/05/2022,,TRUE,58.6032157,711,1422,27/04/2021,,29.06666667,58.6032157,9,0.6
905,43,Female,Europe,Ring,7,1799,257,8.466064441,21,LinkedIn,999.5,799.5,17.99,0.79989995,145,3.333333333,Engaged,359.8,179.9,899.5,50,539.7,30,359.8,20,5397,07/11/2022,13/04/2022,,TRUE,55.7026914,899.5,1799,11/05/2021,,18.16666667,55.7026914,7,0.6
906,61,Female,Europe,Bracelet,1,157,157,7.384499396,22,Instagram,178.5,-21.5,1.57,-0.120448179,111,1,Standard,31.4,15.7,78.5,50,47.1,30,31.4,20,471,04/05/2022,26/07/2022,,TRUE,60.54834275,78.5,157,05/10/2020,,19.2,60.54834275,1,0.6
907,42,Other,Asia,Earrings,1,1392,1392,1.948612397,7,Instagram,796,596,13.92,0.748743719,414,3,Engaged,278.4,139.2,696,50,417.6,30,278.4,20,4176,10/11/2023,13/08/2022,,TRUE,108.5587684,696,1392,30/05/2022,,17.63333333,108.5587684,1,0.6
908,34,Male,Middle East,Bracelet,6,407,67.83333333,8.549684757,17,LinkedIn,303.5,103.5,4.07,0.341021417,231,2,Engaged,81.4,40.7,203.5,50,122.1,30,81.4,20,1221,08/05/2023,29/04/2022,,TRUE,104.4344888,203.5,407,02/06/2021,,23.5,104.4344888,6,0.6
909,30,Other,Middle East,Bracelet,5,1693,338.6,7.039116825,7,Instagram,946.5,746.5,16.93,0.788695193,435,4,Premium,338.6,169.3,846.5,50,507.9,30,338.6,20,5079,15/06/2022,08/09/2022,05/02/2024,FALSE,73.3740792,846.5,1693,28/06/2021,05/02/2024,11.73333333,73.3740792,5,0.6
910,37,Male,Middle East,Necklace,9,1411,156.7777778,7.273217494,4,Instagram,805.5,605.5,14.11,0.751707014,554,4.666666667,Premium,282.2,141.1,705.5,50,423.3,30,282.2,20,4233,28/11/2022,29/05/2022,11/07/2023,FALSE,113.7774142,705.5,1411,23/10/2021,11/07/2023,13.36666667,113.7774142,9,0.6
911,42,Other,North America,Bracelet,2,1076,538,4.266845564,8,LinkedIn,638,438,10.76,0.686520376,413,2.666666667,Engaged,215.2,107.6,538,50,322.8,30,215.2,20,3228,27/07/2022,03/10/2022,,TRUE,132.0067502,538,1076,28/04/2022,,3,132.0067502,2,0.6
912,21,Other,Asia,Earrings,8,1228,153.5,8.913516005,13,LinkedIn,714,514,12.28,0.719887955,343,3.333333333,Engaged,245.6,122.8,614,50,368.4,30,245.6,20,3684,02/09/2022,05/10/2022,,TRUE,54.15789598,614,1228,22/02/2021,,18.56666667,54.15789598,8,0.6
913,27,Female,Middle East,Necklace,5,1351,270.2,7.528344402,4,Facebook,775.5,575.5,13.51,0.74210187,534,4,Premium,270.2,135.1,675.5,50,405.3,30,270.2,20,4053,29/07/2022,14/07/2022,03/07/2023,FALSE,99.81299435,675.5,1351,25/12/2020,03/07/2023,19.36666667,99.81299435,5,0.6
914,20,Male,Middle East,Necklace,2,1370,685,2.013314199,6,Instagram,785,585,13.7,0.74522293,514,3.333333333,Engaged,274,137,685,50,411,30,274,20,4110,23/11/2022,23/07/2022,,TRUE,118.9310412,685,1370,01/10/2021,,13.93333333,118.9310412,2,0.6
915,58,Female,Middle East,Ring,6,799,133.1666667,4.67000231,5,Facebook,499.5,299.5,7.99,0.5995996,532,3.333333333,Engaged,159.8,79.9,399.5,50,239.7,30,159.8,20,2397,29/07/2022,20/09/2022,,TRUE,75.23119271,399.5,799,26/04/2022,,3.133333333,75.23119271,6,0.6
916,62,Male,North America,Ring,8,1617,202.125,8.977423258,12,Facebook,908.5,708.5,16.17,0.779856907,345,4,Premium,323.4,161.7,808.5,50,485.1,30,323.4,20,4851,23/07/2023,04/08/2022,,TRUE,80.77709053,808.5,1617,29/03/2021,,28.2,80.77709053,8,0.6
917,35,Other,North America,Bracelet,4,182,45.5,1.424770315,4,LinkedIn,191,-9,1.82,-0.047120419,521,2.666666667,Engaged,36.4,18.2,91,50,54.6,30,36.4,20,546,13/05/2022,16/07/2022,,TRUE,111.3637903,91,182,24/01/2022,,3.633333333,111.3637903,4,0.6
918,64,Other,Europe,Ring,2,1309,654.5,9.652749577,24,Instagram,754.5,554.5,13.09,0.734923791,114,2,Engaged,261.8,130.9,654.5,50,392.7,30,261.8,20,3927,23/12/2023,14/06/2022,,TRUE,139.7935293,654.5,1309,28/02/2021,,34.26666667,139.7935293,2,0.6
919,53,Male,Asia,Ring,5,351,70.2,7.112463115,9,Instagram,275.5,75.5,3.51,0.274047187,431,2.666666667,Engaged,70.2,35.1,175.5,50,105.3,30,70.2,20,1053,13/04/2023,27/06/2022,,TRUE,130.992442,175.5,351,10/11/2021,,17.3,130.992442,5,0.6
920,64,Female,Europe,Ring,2,1478,739,6.682383799,4,LinkedIn,839,639,14.78,0.761620977,514,3.333333333,Engaged,295.6,147.8,739,50,443.4,30,295.6,20,4434,25/11/2023,18/09/2022,,TRUE,108.3130219,739,1478,16/03/2022,,20.63333333,108.3130219,2,0.6
921,39,Female,Asia,Necklace,2,1873,936.5,3.435033308,19,Facebook,1036.5,836.5,18.73,0.807042933,215,2.666666667,Engaged,374.6,187.3,936.5,50,561.9,30,374.6,20,5619,15/10/2023,20/09/2022,,TRUE,123.0221718,936.5,1873,22/04/2021,,30.2,123.0221718,2,0.6
922,51,Female,North America,Necklace,6,1995,332.5,3.239126099,24,LinkedIn,1097.5,897.5,19.95,0.817767654,135,3,Engaged,399,199.5,997.5,50,598.5,30,399,20,5985,08/06/2023,15/04/2022,,TRUE,86.48224702,997.5,1995,03/11/2021,,19.4,86.48224702,6,0.6
923,64,Female,Middle East,Necklace,9,1819,202.1111111,9.478523975,14,Instagram,1009.5,809.5,18.19,0.80188212,355,4.333333333,Premium,363.8,181.9,909.5,50,545.7,30,363.8,20,5457,13/12/2023,18/05/2022,13/07/2023,FALSE,114.0965528,909.5,1819,22/11/2021,13/07/2023,25.03333333,114.0965528,9,0.6
924,25,Other,Europe,Ring,4,895,223.75,3.684452088,5,LinkedIn,547.5,347.5,8.95,0.634703196,522,3,Engaged,179,89.5,447.5,50,268.5,30,179,20,2685,09/09/2023,26/09/2022,24/10/2023,FALSE,96.61815911,447.5,895,26/09/2021,24/10/2023,23.76666667,96.61815911,4,0.6
925,57,Other,Middle East,Necklace,6,996,166,7.97954767,18,Instagram,598,398,9.96,0.665551839,233,2.666666667,Engaged,199.2,99.6,498,50,298.8,30,199.2,20,2988,01/03/2024,02/08/2022,,TRUE,68.99361365,498,996,24/04/2022,,22.56666667,68.99361365,6,0.6
926,61,Other,Europe,Ring,7,309,44.14285714,4.538096184,10,Facebook,254.5,54.5,3.09,0.214145383,441,3,Engaged,61.8,30.9,154.5,50,92.7,30,61.8,20,927,16/01/2023,12/08/2022,,TRUE,120.1738274,154.5,309,23/11/2021,,13.96666667,120.1738274,7,0.6
927,36,Other,North America,Necklace,6,915,152.5,2.253286637,19,Instagram,557.5,357.5,9.15,0.641255605,233,2.666666667,Engaged,183,91.5,457.5,50,274.5,30,183,20,2745,23/02/2023,21/04/2022,,TRUE,105.6464637,457.5,915,23/04/2021,,22.36666667,105.6464637,6,0.6
928,59,Other,North America,Necklace,8,1931,241.375,1.096437679,12,Facebook,1065.5,865.5,19.31,0.812294697,345,4,Premium,386.2,193.1,965.5,50,579.3,30,386.2,20,5793,26/06/2023,18/08/2022,,TRUE,85.8621582,965.5,1931,22/09/2020,,33.56666667,85.8621582,8,0.6
929,58,Female,North America,Earrings,4,708,177,5.898316033,18,Facebook,454,254,7.08,0.559471366,222,2,Engaged,141.6,70.8,354,50,212.4,30,141.6,20,2124,18/02/2023,27/04/2022,,TRUE,141.133919,354,708,29/12/2021,,13.86666667,141.133919,4,0.6
930,54,Female,Europe,Bracelet,1,546,546,9.782009367,17,Instagram,373,173,5.46,0.463806971,212,1.666666667,Standard,109.2,54.6,273,50,163.8,30,109.2,20,1638,21/04/2023,19/05/2022,,TRUE,52.09341178,273,546,21/05/2021,,23.33333333,52.09341178,1,0.6
931,23,Female,Asia,Ring,7,559,79.85714286,4.322225744,24,Instagram,379.5,179.5,5.59,0.472990777,142,2.333333333,Engaged,111.8,55.9,279.5,50,167.7,30,111.8,20,1677,23/01/2023,30/04/2022,15/04/2023,FALSE,81.57731512,279.5,559,14/09/2021,15/04/2023,16.53333333,81.57731512,7,0.6
932,43,Female,Europe,Earrings,3,1067,355.6666667,4.214731006,11,Facebook,633.5,433.5,10.67,0.684293607,423,3,Engaged,213.4,106.7,533.5,50,320.1,30,213.4,20,3201,20/06/2023,30/08/2022,,TRUE,55.68813978,533.5,1067,21/02/2022,,16.13333333,55.68813978,3,0.6
933,51,Other,Asia,Necklace,6,571,95.16666667,4.096824561,3,LinkedIn,385.5,185.5,5.71,0.481193256,532,3.333333333,Engaged,114.2,57.1,285.5,50,171.3,30,114.2,20,1713,31/01/2024,17/07/2022,16/08/2023,FALSE,126.6527316,285.5,571,27/12/2020,16/08/2023,37.66666667,126.6527316,6,0.6
934,62,Other,Europe,Ring,2,1843,921.5,5.684894536,23,Instagram,1021.5,821.5,18.43,0.804209496,115,2.333333333,Engaged,368.6,184.3,921.5,50,552.9,30,368.6,20,5529,11/01/2023,05/05/2022,,TRUE,120.2107454,921.5,1843,06/12/2021,,13.36666667,120.2107454,2,0.6
935,23,Other,Europe,Necklace,9,469,52.11111111,4.965983951,17,Facebook,334.5,134.5,4.69,0.402092676,251,2.666666667,Engaged,93.8,46.9,234.5,50,140.7,30,93.8,20,1407,19/03/2024,17/04/2022,,TRUE,83.13522187,234.5,469,22/05/2021,,34.4,83.13522187,9,0.6
936,54,Male,North America,Bracelet,1,999,999,8.919231641,1,Facebook,599.5,399.5,9.99,0.666388657,513,3,Engaged,199.8,99.9,499.5,50,299.7,30,199.8,20,2997,12/11/2023,18/07/2022,,TRUE,117.5662902,499.5,999,21/11/2020,,36.2,117.5662902,1,0.6
937,50,Female,Middle East,Earrings,6,1615,269.1666667,5.549687126,15,LinkedIn,907.5,707.5,16.15,0.779614325,335,3.666666667,Engaged,323,161.5,807.5,50,484.5,30,323,20,4845,25/08/2023,05/07/2022,16/04/2023,FALSE,89.59372262,807.5,1615,27/03/2021,16/04/2023,29.36666667,89.59372262,6,0.6
938,39,Female,Middle East,Bracelet,6,1022,170.3333333,5.569820544,9,Instagram,611,411,10.22,0.672667758,433,3.333333333,Engaged,204.4,102.2,511,50,306.6,30,204.4,20,3066,24/12/2023,21/05/2022,,TRUE,125.6253791,511,1022,13/02/2022,,22.63333333,125.6253791,6,0.6
939,38,Other,Asia,Earrings,5,236,47.2,2.245344352,15,Facebook,218,18,2.36,0.082568807,331,2.333333333,Engaged,47.2,23.6,118,50,70.8,30,47.2,20,708,07/09/2023,28/09/2022,,TRUE,95.41836627,118,236,28/05/2021,,27.73333333,95.41836627,5,0.6
940,23,Female,Middle East,Necklace,5,466,93.2,9.844655868,24,LinkedIn,333,133,4.66,0.399399399,131,1.666666667,Standard,93.2,46.6,233,50,139.8,30,93.2,20,1398,25/03/2023,23/04/2022,10/08/2023,FALSE,91.22797278,233,466,27/10/2020,10/08/2023,29.3,91.22797278,5,0.6
941,23,Female,Europe,Bracelet,1,1011,1011,3.249756018,3,Facebook,605.5,405.5,10.11,0.669694467,513,3,Engaged,202.2,101.1,505.5,50,303.3,30,202.2,20,3033,29/06/2023,26/06/2022,,TRUE,143.4729915,505.5,1011,25/04/2021,,26.5,143.4729915,1,0.6
942,21,Other,Europe,Bracelet,5,283,56.6,1.660276607,22,Instagram,241.5,41.5,2.83,0.17184265,131,1.666666667,Standard,56.6,28.3,141.5,50,84.9,30,56.6,20,849,25/03/2023,11/04/2022,,TRUE,75.08790999,141.5,283,01/07/2020,,33.23333333,75.08790999,5,0.6
943,47,Male,North America,Necklace,2,1711,855.5,6.968316241,19,LinkedIn,955.5,755.5,17.11,0.790685505,215,2.666666667,Engaged,342.2,171.1,855.5,50,513.3,30,342.2,20,5133,07/12/2023,06/08/2022,,TRUE,62.044734,855.5,1711,25/09/2021,,26.76666667,62.044734,2,0.6
944,28,Male,North America,Bracelet,7,1410,201.4285714,6.358297331,13,Facebook,805,605,14.1,0.751552795,344,3.666666667,Engaged,282,141,705,50,423,30,282,20,4230,02/02/2024,16/05/2022,,TRUE,108.4543113,705,1410,03/10/2020,,40.56666667,108.4543113,7,0.6
945,47,Male,Middle East,Ring,3,571,190.3333333,4.736310886,12,LinkedIn,385.5,185.5,5.71,0.481193256,322,2.333333333,Engaged,114.2,57.1,285.5,50,171.3,30,114.2,20,1713,24/08/2022,17/06/2022,,TRUE,146.9321812,285.5,571,30/12/2021,,7.9,146.9321812,3,0.6
946,48,Other,Asia,Earrings,4,1498,374.5,4.799730105,20,Instagram,849,649,14.98,0.76442874,224,2.666666667,Engaged,299.6,149.8,749,50,449.4,30,299.6,20,4494,08/12/2022,22/09/2022,,TRUE,87.78392137,749,1498,14/02/2021,,22.06666667,87.78392137,4,0.6
947,41,Female,Middle East,Earrings,3,753,251,8.065575289,1,LinkedIn,476.5,276.5,7.53,0.580272823,522,3,Engaged,150.6,75.3,376.5,50,225.9,30,150.6,20,2259,04/10/2023,20/05/2022,,TRUE,56.20367636,376.5,753,08/09/2020,,37.36666667,56.20367636,3,0.6
948,26,Other,Middle East,Earrings,3,848,282.6666667,2.761413761,21,Instagram,524,324,8.48,0.618320611,122,1.666666667,Standard,169.6,84.8,424,50,254.4,30,169.6,20,2544,19/05/2022,10/06/2022,,TRUE,83.93052673,424,848,09/09/2020,,20.56666667,83.93052673,3,0.6
949,20,Other,Middle East,Ring,4,636,159,8.382279871,17,Facebook,418,218,6.36,0.5215311,222,2,Engaged,127.2,63.6,318,50,190.8,30,127.2,20,1908,24/11/2022,08/06/2022,,TRUE,100.5931654,318,636,01/08/2021,,16,100.5931654,4,0.6
950,48,Female,Middle East,Earrings,5,1634,326.8,6.838724025,13,Instagram,917,717,16.34,0.781897492,335,3.666666667,Engaged,326.8,163.4,817,50,490.2,30,326.8,20,4902,09/10/2023,12/08/2022,,TRUE,66.19230066,817,1634,21/09/2020,,37.1,66.19230066,5,0.6
951,57,Male,Europe,Necklace,1,901,901,4.770727964,1,Facebook,550.5,350.5,9.01,0.636693915,512,2.666666667,Engaged,180.2,90.1,450.5,50,270.3,30,180.2,20,2703,18/11/2022,29/07/2022,13/02/2024,FALSE,115.8102218,450.5,901,29/11/2020,13/02/2024,23.96666667,115.8102218,1,0.6
952,54,Male,Asia,Bracelet,4,1702,425.5,5.122257549,10,Facebook,951,751,17.02,0.789695058,425,3.666666667,Engaged,340.4,170.2,851,50,510.6,30,340.4,20,5106,15/04/2022,23/04/2022,22/05/2023,FALSE,149.7749389,851,1702,23/12/2020,22/05/2023,15.93333333,149.7749389,4,0.6
953,53,Other,Europe,Ring,8,1373,171.625,3.309824865,15,Instagram,786.5,586.5,13.73,0.745708837,344,3.666666667,Engaged,274.6,137.3,686.5,50,411.9,30,274.6,20,4119,25/02/2023,02/07/2022,,TRUE,95.1739476,686.5,1373,08/03/2022,,11.8,95.1739476,8,0.6
954,41,Male,Asia,Earrings,7,1019,145.5714286,7.769028994,7,Facebook,609.5,409.5,10.19,0.671862182,443,3.666666667,Engaged,203.8,101.9,509.5,50,305.7,30,203.8,20,3057,21/07/2023,17/08/2022,,TRUE,85.47285567,509.5,1019,01/05/2022,,14.86666667,85.47285567,7,0.6
955,48,Other,North America,Necklace,9,609,67.66666667,5.615872681,22,LinkedIn,404.5,204.5,6.09,0.505562423,152,2.666666667,Engaged,121.8,60.9,304.5,50,182.7,30,121.8,20,1827,23/06/2022,18/06/2022,05/12/2023,FALSE,90.07041668,304.5,609,27/10/2021,05/12/2023,7.966666667,90.07041668,9,0.6
956,23,Other,Middle East,Bracelet,5,729,145.8,3.887690885,18,Facebook,464.5,264.5,7.29,0.569429494,232,2.333333333,Engaged,145.8,72.9,364.5,50,218.7,30,145.8,20,2187,13/04/2022,01/09/2022,,TRUE,61.51461784,364.5,729,31/08/2021,,7.5,61.51461784,5,0.6
957,19,Female,Europe,Bracelet,4,1101,275.25,6.364451042,16,Instagram,650.5,450.5,11.01,0.692544197,323,2.666666667,Engaged,220.2,110.1,550.5,50,330.3,30,220.2,20,3303,15/01/2024,10/08/2022,,TRUE,138.3273601,550.5,1101,31/10/2021,,26.86666667,138.3273601,4,0.6
958,37,Female,Asia,Ring,8,1196,149.5,9.961610068,14,LinkedIn,698,498,11.96,0.713467049,343,3.333333333,Engaged,239.2,119.6,598,50,358.8,30,239.2,20,3588,05/08/2022,07/07/2022,27/02/2023,FALSE,91.48256555,598,1196,08/08/2021,27/02/2023,12.06666667,91.48256555,8,0.6
959,45,Female,North America,Ring,9,1405,156.1111111,4.917360517,18,LinkedIn,802.5,602.5,14.05,0.750778816,254,3.666666667,Engaged,281,140.5,702.5,50,421.5,30,281,20,4215,06/12/2023,07/05/2022,,TRUE,88.72744114,702.5,1405,24/03/2021,,32.9,88.72744114,9,0.6
960,28,Other,North America,Ring,7,1015,145,9.286222607,7,Facebook,607.5,407.5,10.15,0.670781893,443,3.666666667,Engaged,203,101.5,507.5,50,304.5,30,203,20,3045,26/08/2023,14/06/2022,,TRUE,115.9690273,507.5,1015,06/01/2022,,19.9,115.9690273,7,0.6
961,21,Female,Middle East,Necklace,7,1483,211.8571429,4.105151559,17,Facebook,841.5,641.5,14.83,0.762329174,244,3.333333333,Engaged,296.6,148.3,741.5,50,444.9,30,296.6,20,4449,04/11/2023,19/09/2022,,TRUE,94.20334209,741.5,1483,02/01/2021,,34.53333333,94.20334209,7,0.6
962,32,Male,Asia,Necklace,5,1133,226.6,1.492594362,18,Instagram,666.5,466.5,11.33,0.699924981,233,2.666666667,Engaged,226.6,113.3,566.5,50,339.9,30,226.6,20,3399,24/06/2023,14/04/2022,,TRUE,114.8233469,566.5,1133,13/06/2021,,24.7,114.8233469,5,0.6
963,23,Male,Europe,Ring,4,1334,333.5,2.838178957,12,LinkedIn,767,567,13.34,0.739243807,324,3,Engaged,266.8,133.4,667,50,400.2,30,266.8,20,4002,20/10/2022,24/09/2022,,TRUE,56.14462901,667,1334,26/09/2020,,25.13333333,56.14462901,4,0.6
964,47,Other,Middle East,Earrings,1,1958,1958,4.76825629,8,Instagram,1079,879,19.58,0.814643188,415,3.333333333,Engaged,391.6,195.8,979,50,587.4,30,391.6,20,5874,24/03/2024,20/09/2022,30/03/2024,FALSE,131.3723344,979,1958,10/02/2021,30/03/2024,37.93333333,131.3723344,1,0.6
965,55,Other,Europe,Bracelet,7,251,35.85714286,2.976714357,22,Facebook,225.5,25.5,2.51,0.11308204,141,2,Engaged,50.2,25.1,125.5,50,75.3,30,50.2,20,753,06/05/2023,24/05/2022,,TRUE,144.0503953,125.5,251,24/10/2021,,18.63333333,144.0503953,7,0.6
966,19,Female,North America,Bracelet,1,1128,1128,1.002043344,2,LinkedIn,664,464,11.28,0.698795181,513,3,Engaged,225.6,112.8,564,50,338.4,30,225.6,20,3384,05/05/2022,07/09/2022,16/11/2022,FALSE,114.8765386,564,1128,14/11/2021,16/11/2022,5.733333333,114.8765386,1,0.6
967,32,Other,Europe,Necklace,1,1318,1318,9.23501384,7,Instagram,759,559,13.18,0.736495389,414,3,Engaged,263.6,131.8,659,50,395.4,30,263.6,20,3954,18/06/2023,26/05/2022,,TRUE,145.4565929,659,1318,09/06/2021,,24.63333333,145.4565929,1,0.6
968,28,Other,Europe,Bracelet,5,1406,281.2,8.594914701,4,Instagram,803,603,14.06,0.750933998,534,4,Premium,281.2,140.6,703,50,421.8,30,281.2,20,4218,29/09/2022,10/05/2022,,TRUE,65.14323144,703,1406,15/11/2020,,22.76666667,65.14323144,5,0.6
969,25,Male,Middle East,Earrings,9,563,62.55555556,7.680630083,18,Instagram,381.5,181.5,5.63,0.475753604,252,3,Engaged,112.6,56.3,281.5,50,168.9,30,112.6,20,1689,03/02/2023,26/08/2022,,TRUE,97.74161895,281.5,563,23/11/2020,,26.73333333,97.74161895,9,0.6
970,43,Male,Europe,Bracelet,6,1236,206,2.510331361,6,Instagram,718,518,12.36,0.721448468,533,3.666666667,Engaged,247.2,123.6,618,50,370.8,30,247.2,20,3708,14/01/2024,19/04/2022,29/03/2023,FALSE,110.1806734,618,1236,02/01/2022,29/03/2023,24.73333333,110.1806734,6,0.6
971,62,Female,Middle East,Necklace,3,370,123.3333333,2.083272186,9,Instagram,285,85,3.7,0.298245614,421,2.333333333,Engaged,74,37,185,50,111,30,74,20,1110,01/03/2023,05/08/2022,,TRUE,108.1736647,185,370,02/08/2021,,19.2,108.1736647,3,0.6
972,61,Other,North America,Necklace,3,1286,428.6666667,1.608442745,9,LinkedIn,743,543,12.86,0.730820996,424,3.333333333,Engaged,257.2,128.6,643,50,385.8,30,257.2,20,3858,24/05/2023,23/04/2022,,TRUE,90.14617791,643,1286,20/05/2020,,36.63333333,90.14617791,3,0.6
973,22,Other,Middle East,Earrings,7,559,79.85714286,7.516262699,14,Instagram,379.5,179.5,5.59,0.472990777,342,3,Engaged,111.8,55.9,279.5,50,167.7,30,111.8,20,1677,05/08/2022,28/06/2022,02/11/2022,FALSE,83.80844094,279.5,559,20/11/2020,02/11/2022,20.76666667,83.80844094,7,0.6
974,23,Male,Middle East,Earrings,6,204,34,9.359271646,8,LinkedIn,202,2,2.04,0.00990099,431,2.666666667,Engaged,40.8,20.4,102,50,61.2,30,40.8,20,612,02/04/2024,11/07/2022,12/11/2023,FALSE,62.68240226,102,204,19/01/2021,12/11/2023,38.96666667,62.68240226,6,0.6
975,43,Other,Asia,Bracelet,9,1816,201.7777778,4.874822388,19,Instagram,1008,808,18.16,0.801587302,255,4,Premium,363.2,181.6,908,50,544.8,30,363.2,20,5448,20/11/2022,19/04/2022,,TRUE,89.17424506,908,1816,26/07/2021,,16.06666667,89.17424506,9,0.6
976,21,Male,Europe,Bracelet,6,1679,279.8333333,2.072266048,3,Facebook,939.5,739.5,16.79,0.787120809,535,4.333333333,Premium,335.8,167.9,839.5,50,503.7,30,335.8,20,5037,23/09/2023,24/06/2022,,TRUE,66.26608151,839.5,1679,12/01/2022,,20.63333333,66.26608151,6,0.6
977,36,Female,North America,Necklace,5,1405,281,5.611535387,18,Facebook,802.5,602.5,14.05,0.750778816,234,3,Engaged,281,140.5,702.5,50,421.5,30,281,20,4215,31/07/2022,12/07/2022,,TRUE,123.4365676,702.5,1405,03/12/2021,,8,123.4365676,5,0.6
978,37,Male,Middle East,Earrings,7,1810,258.5714286,4.139487167,5,Instagram,1005,805,18.1,0.800995025,545,4.666666667,Premium,362,181,905,50,543,30,362,20,5430,27/08/2022,23/07/2022,,TRUE,70.88309355,905,1810,03/07/2021,,14,70.88309355,7,0.6
979,50,Other,North America,Earrings,1,261,261,4.373424319,14,Facebook,230.5,30.5,2.61,0.132321041,311,1.666666667,Standard,52.2,26.1,130.5,50,78.3,30,52.2,20,783,20/10/2023,10/04/2022,,TRUE,55.85653053,130.5,261,07/06/2021,,28.83333333,55.85653053,1,0.6
980,37,Female,Asia,Earrings,7,450,64.28571429,6.591975617,4,LinkedIn,325,125,4.5,0.384615385,541,3.333333333,Engaged,90,45,225,50,135,30,90,20,1350,10/04/2022,20/08/2022,15/02/2023,FALSE,105.2366138,225,450,04/07/2022,15/02/2023,-2.833333333,105.2366138,7,0.6
981,29,Male,Europe,Bracelet,3,533,177.6666667,7.468463019,7,Instagram,366.5,166.5,5.33,0.454297408,422,2.666666667,Engaged,106.6,53.3,266.5,50,159.9,30,106.6,20,1599,08/07/2022,29/04/2022,23/03/2024,FALSE,109.5229733,266.5,533,23/10/2020,23/03/2024,20.76666667,109.5229733,3,0.6
982,64,Male,Middle East,Earrings,9,951,105.6666667,1.99543239,20,LinkedIn,575.5,375.5,9.51,0.652476108,253,3.333333333,Engaged,190.2,95.1,475.5,50,285.3,30,190.2,20,2853,23/01/2024,17/04/2022,,TRUE,137.1913061,475.5,951,20/09/2021,,28.5,137.1913061,9,0.6
983,18,Female,Europe,Necklace,6,239,39.83333333,1.320312077,12,Instagram,219.5,19.5,2.39,0.088838269,331,2.333333333,Engaged,47.8,23.9,119.5,50,71.7,30,47.8,20,717,23/02/2023,27/09/2022,,TRUE,107.6981612,119.5,239,28/04/2022,,10.03333333,107.6981612,6,0.6
984,43,Female,Asia,Necklace,9,1594,177.1111111,9.948972724,2,Facebook,897,697,15.94,0.77703456,554,4.666666667,Premium,318.8,159.4,797,50,478.2,30,318.8,20,4782,11/10/2023,10/04/2022,05/10/2023,FALSE,84.54808537,797,1594,09/07/2021,05/10/2023,27.46666667,84.54808537,9,0.6
985,31,Male,Asia,Bracelet,5,1255,251,3.09455514,11,LinkedIn,727.5,527.5,12.55,0.725085911,434,3.666666667,Engaged,251,125.5,627.5,50,376.5,30,251,20,3765,26/08/2022,05/06/2022,11/02/2024,FALSE,130.3011882,627.5,1255,29/04/2021,11/02/2024,16.13333333,130.3011882,5,0.6
986,55,Other,North America,Ring,7,186,26.57142857,1.484474724,14,Facebook,193,-7,1.86,-0.03626943,341,2.666666667,Engaged,37.2,18.6,93,50,55.8,30,37.2,20,558,02/09/2023,12/06/2022,,TRUE,104.0278893,93,186,24/03/2022,,17.56666667,104.0278893,7,0.6
987,54,Male,Middle East,Bracelet,4,1811,452.75,2.708877962,22,Facebook,1005.5,805.5,18.11,0.801093983,125,2.666666667,Engaged,362.2,181.1,905.5,50,543.3,30,362.2,20,5433,24/12/2022,05/08/2022,,TRUE,57.92802846,905.5,1811,27/04/2022,,8.033333333,57.92802846,4,0.6
988,28,Female,North America,Ring,7,282,40.28571429,1.350620617,23,Instagram,241,41,2.82,0.170124481,141,2,Engaged,56.4,28.2,141,50,84.6,30,56.4,20,846,11/02/2024,07/05/2022,,TRUE,106.585056,141,282,14/12/2020,,38.46666667,106.585056,7,0.6
989,53,Male,Asia,Earrings,1,467,467,4.526298052,16,LinkedIn,333.5,133.5,4.67,0.40029985,311,1.666666667,Standard,93.4,46.7,233.5,50,140.1,30,93.4,20,1401,28/02/2024,08/08/2022,,TRUE,140.8018545,233.5,467,27/12/2020,,38.6,140.8018545,1,0.6
990,30,Female,Europe,Bracelet,7,228,32.57142857,8.22161606,20,Facebook,214,14,2.28,0.065420561,241,2.333333333,Engaged,45.6,22.8,114,50,68.4,30,45.6,20,684,19/04/2022,25/07/2022,,TRUE,89.63126255,114,228,07/06/2022,,-1.633333333,89.63126255,7,0.6
